idspecies,id_sp_region,dwc_locationID
50150,114722,TDWG:DEN | IHO23_4:M2
50150,114723,TDWG:DEN | IHO23_4:M1.2
50150,114724,TDWG:FRA-FR | DIHO23_4:MA
50150,114725,TDWG:GER | IHO23_4:M1.2
50150,114726,TDWG:GER
50150,114727,TDWG:GER | IHO23_4:M2
50295,114728,TDWG:BGM-BE | IHO23_4:M1.2
50295,114729,TDWG:GER
53284,114730,TDWG:BGM-BE | IHO23_4:M1.2
53285,114731,TDWG:BGM-BE | IHO23_4:M1.2
53285,114732,TDWG:GER
50151,114733,TDWG:FRA-FR | DIHO23_4:MA
53286,114734,TDWG:GER
50533,114735,TDWG:NOR | IHO23_4:M1.2
50533,114738,TDWG:FRA-FR | DIHO23_4:MA
50533,114739,TDWG:GER | IHO23_4:M1.2
53287,114740,TDWG:NOR | IHO23_4:M1.2
53287,114741,TDWG:DEN | IHO23_4:M1.2
53287,114742,TDWG:NET | IHO23_4:M1.2
53287,114743,TDWG:BGM-BE | IHO23_4:M1.2
53287,114744,TDWG:FRA-FR | DIHO23_4:MA
53287,114745,TDWG:GER | IHO23_4:M1.2
53287,114746,TDWG:GER | IHO23_4:M2
22027,114747,TDWG:GER | IHO23_4:M1.2
22027,114748,TDWG:NET | IHO23_4:M1.2
50154,114749,TDWG:BGM-BE
50154,114751,TDWG:GER
53289,114754,TDWG:GER
53290,114755,TDWG:GER | IHO23_4:M1.2
53290,114756,TDWG:FRA-FR | DIHO23_4:MA
50156,114758,TDWG:NET | IHO23_4:M1.2
50156,114759,TDWG:BGM-BE | IHO23_4:M1.2
50156,114760,TDWG:POR | DIHO23_4:MA
50156,114761,TDWG:SPA-SP | DIHO23_4:MA
50156,114762,TDWG:DEN | IHO23_4:M1.2
50156,114763,TDWG:FRA-FR | DIHO23_4:MA
50156,114764,TDWG:DEN | IHO23_4:M2
50156,114765,TDWG:GER | IHO23_4:M1.2
50156,114766,TDWG:GER | IHO23_4:M2
50547,114767,TDWG:FRA-FR | DIHO23_4:MA
53291,114768,TDWG:FRA-FR | DIHO23_4:MA
53292,114769,TDWG:FRA-FR | DIHO23_4:MA
50157,114770,TDWG:NET | IHO23_4:M1.2
50157,114771,TDWG:BGM-BE | IHO23_4:M1.2
50157,114772,TDWG:DEN | IHO23_4:M2
50157,114773,TDWG:FRA-FR | DIHO23_4:MA
50157,114774,TDWG:GER | IHO23_4:M2
50157,114775,TDWG:GER | IHO23_4:M1.2
8738,114778,TDWG:POR
8738,114780,TDWG:FRA-FR
8738,114781,TDWG:SPA-SP
8738,114782,TDWG:GER
50159,114783,TDWG:NOR | IHO23_4:M1.2
50159,114784,TDWG:NET | IHO23_4:M1.2
50159,114785,TDWG:BGM-BE | IHO23_4:M1.2
50159,114786,TDWG:SPA-SP | DIHO23_4:MA
50159,114787,TDWG:DEN | IHO23_4:M2
50159,114788,TDWG:DEN | IHO23_4:M1.2
50159,114789,TDWG:FRA-FR | DIHO23_4:MA
50159,114790,TDWG:GER | IHO23_4:M1.2
50296,114791,TDWG:BGM-BE | IHO23_4:M1.2
50296,114792,TDWG:GER
50296,114793,TDWG:FRA-FR
50162,114795,TDWG:BGM-BE | IHO23_4:M1.2
50162,114796,TDWG:AZO | DIHO23_4:MA
50162,114797,TDWG:NOR | IHO23_4:M1.2
50162,114798,TDWG:GER
50162,114799,TDWG:NET | IHO23_4:M1.2
53294,114801,TDWG:NOR | IHO23_4:M1.2
53294,114802,TDWG:GER | IHO23_4:M2
53294,114803,TDWG:NET | IHO23_4:M1.2
53294,114804,TDWG:DEN | IHO23_4:M2
53294,114805,TDWG:DEN | IHO23_4:M1.2
53294,114806,TDWG:GER | IHO23_4:M1.2
53295,114808,TDWG:GER
53296,114809,TDWG:GER | IHO23_4:M1.2
53298,114811,TDWG:NET | IHO23_4:M1.2
53298,114812,TDWG:FRA-FR | DIHO23_4:MA
53298,114813,TDWG:GER | IHO23_4:M1.2
50165,114814,TDWG:NET | IHO23_4:M1.2
53299,114815,TDWG:POR | DIHO23_4:MA
50166,114816,TDWG:NET | IHO23_4:M1.2
53300,114817,TDWG:BGM-BE | IHO23_4:M1.2
53300,114819,TDWG:GER
53301,114822,TDWG:GER
53301,114823,TDWG:BGM-BE
53302,114824,TDWG:AZO | DIHO23_4:MA
50169,114825,TDWG:BGM-BE
50169,114826,TDWG:NET
50169,114827,TDWG:DEN | IHO23_4:M2
50169,114828,TDWG:FRA-FR
50169,114829,TDWG:GER | IHO23_4:M2
50169,114830,TDWG:GER
50170,114832,TDWG:GER
53303,114833,TDWG:BGM-BE | IHO23_4:M1.2
53303,114835,TDWG:GER
53304,114837,TDWG:NET | IHO23_4:M1.2
53304,114838,TDWG:GER
53305,114839,TDWG:GER
1031,114840,TDWG:GER
53306,114841,TDWG:NET | IHO23_4:M1.2
50172,114843,TDWG:NET | IHO23_4:M1.2
50172,114844,TDWG:BGM-BE | IHO23_4:M1.2
50172,114845,TDWG:SPA-SP | DIHO23_4:MA
50172,114846,TDWG:DEN | IHO23_4:M1.2
50172,114847,TDWG:FRA-FR | DIHO23_4:MA
50172,114848,TDWG:GER | IHO23_4:M1.2
1052,114849,TDWG:BGM-BE | IHO23_4:M1.2
1052,114850,TDWG:POR | DIHO23_4:MA
1052,114851,TDWG:NOR | IHO23_4:M1.2
1052,114852,TDWG:FRA-FR
1052,114854,TDWG:SPA-SP | DIHO23_4:MA
1052,114855,TDWG:GER
1052,114856,TDWG:NET | IHO23_4:M1.2
1091,114857,TDWG:NET | IHO23_4:M1.2
1091,114858,TDWG:GER
53308,114859,TDWG:GER | IHO23_4:M1.2
53310,114861,TDWG:AZO | DIHO23_4:MA
50548,114862,TDWG:BGM-BE | IHO23_4:M1.2
50548,114863,TDWG:NOR | IHO23_4:M1.2
50548,114864,TDWG:NET | IHO23_4:M1.2
50548,114865,TDWG:DEN | IHO23_4:M2
50548,114866,TDWG:DEN | IHO23_4:M1.2
50548,114867,TDWG:FRA-FR | DIHO23_4:MA
50548,114868,TDWG:GER | IHO23_4:M1.2
50548,114869,TDWG:GER | IHO23_4:M2
50176,114870,TDWG:NOR | IHO23_4:M1.2
50176,114871,TDWG:POR | DIHO23_4:MA
50176,114872,TDWG:NET | IHO23_4:M1.2
50176,114873,TDWG:BGM-BE | IHO23_4:M1.2
50176,114874,TDWG:SPA-SP | DIHO23_4:MA
50176,114875,TDWG:DEN | IHO23_4:M2
50176,114876,TDWG:DEN | IHO23_4:M1.2
50176,114877,TDWG:FRA-FR | DIHO23_4:MA
50176,114878,TDWG:GER | IHO23_4:M1.2
50176,114879,TDWG:GER
50176,114880,TDWG:GER | IHO23_4:M2
50178,114882,TDWG:AZO | DIHO23_4:MA
53312,114883,TDWG:FRA-FR | DIHO23_4:MA
53314,114886,TDWG:GER
53315,114887,TDWG:NET | IHO23_4:M1.2
53316,114888,TDWG:NET | IHO23_4:M1.2
53317,114889,TDWG:FRA-FR | DIHO23_4:MA
53320,114893,TDWG:FRA-FR | DIHO23_4:MA
53320,114894,TDWG:GER | IHO23_4:M1.2
50180,114895,TDWG:NET | IHO23_4:M1.2
50180,114896,TDWG:BGM-BE | IHO23_4:M1.2
50180,114897,TDWG:DEN | IHO23_4:M2
50180,114898,TDWG:FRA-FR | DIHO23_4:MA
50180,114899,TDWG:GER | IHO23_4:M1.2
50180,114900,TDWG:GER
53321,114901,TDWG:SPA-SP | DIHO23_4:MA
101170,114902,TDWG:BGM-BE | IHO23_4:M1.2
50182,114904,TDWG:BGM-BE | IHO23_4:M1.2
50182,114906,TDWG:NET | IHO23_4:M1.2
50182,114907,TDWG:GER
50182,114908,TDWG:GER | IHO23_4:M1.2
50182,114909,TDWG:GER | IHO23_4:M2
53323,114911,TDWG:NET | IHO23_4:M1.2
53323,114912,TDWG:GER | IHO23_4:M1.2
53323,114913,TDWG:GER
53326,114915,TDWG:SPA-SP | DIHO23_4:MA
53326,114916,TDWG:FRA-FR | DIHO23_4:MA
50183,114917,TDWG:NOR | IHO23_4:M1.2
50514,114918,TDWG:POR | DIHO23_4:MA
50514,114919,TDWG:NOR | IHO23_4:M1.2
50514,114920,TDWG:FRA-FR | DIHO23_4:MA
50514,114921,TDWG:NET | IHO23_4:M1.2
50514,114922,TDWG:BGM-BE | IHO23_4:M1.2
50514,114923,TDWG:DEN | IHO23_4:M2
50514,114924,TDWG:GER | IHO23_4:M1.2
53327,114925,TDWG:FRA-FR | DIHO23_4:MA
53329,114927,TDWG:GER | IHO23_4:M2
53329,114928,TDWG:FRA-FR | DIHO23_4:MA
53329,114929,TDWG:SPA-SP | DIHO23_4:MA
53329,114930,TDWG:POR | DIHO23_4:MA
53329,114931,TDWG:NET | IHO23_4:M1.2
53329,114932,TDWG:DEN | IHO23_4:M2
53329,114933,TDWG:DEN | IHO23_4:M1.2
53329,114934,TDWG:GER | IHO23_4:M1.2
53331,114936,TDWG:FRA-FR | DIHO23_4:MA
53331,114937,TDWG:SPA-SP | DIHO23_4:MA
50493,114938,TDWG:FRA-FR | DIHO23_4:MA
50493,114939,TDWG:SPA-SP | DIHO23_4:MA
50493,114940,TDWG:POR | DIHO23_4:MA
50493,114941,TDWG:NET | IHO23_4:M1.2
53332,114942,TDWG:NOR | IHO23_4:M1.2
53333,114943,TDWG:SPA-SP | DIHO23_4:MA
53333,114944,TDWG:POR | DIHO23_4:MA
53334,114946,TDWG:CNY | DIHO23_4:MA
53335,114947,TDWG:GER
53336,114948,TDWG:NOR | IHO23_4:M1.2
53338,114951,TDWG:BGM-BE | IHO23_4:M1.2
53339,114952,TDWG:GER | IHO23_4:M1.2
53339,114953,TDWG:FRA-FR | DIHO23_4:MA
100417,114954,TDWG:SPA-SP | DIHO23_4:MA
53341,114955,TDWG:NET | IHO23_4:M1.2
53342,114956,TDWG:FRA-FR | DIHO23_4:MA
100422,114957,TDWG:BGM-BE | IHO23_4:M1.2
100422,114958,TDWG:SPA-SP | DIHO23_4:MA
100422,114959,TDWG:FRA-FR | DIHO23_4:MA
100422,114960,TDWG:NET | IHO23_4:M1.2
53344,114962,TDWG:BGM-BE | IHO23_4:M1.2
53344,114963,TDWG:FRA-FR | DIHO23_4:MA
53345,114964,TDWG:FRA-FR
53345,114965,TDWG:BGM-BE
53345,114966,TDWG:GER
53345,114967,TDWG:NET | IHO23_4:M1.2
50191,114970,TDWG:NOR | IHO23_4:M1.2
50191,114971,TDWG:FRA-FR | DIHO23_4:MA
50191,114972,TDWG:SPA-SP | DIHO23_4:MA
50191,114973,TDWG:NET | IHO23_4:M1.2
50193,114975,TDWG:NOR | IHO23_4:M1.2
50193,114976,TDWG:FRA-FR | DIHO23_4:MA
50193,114977,TDWG:DEN | IHO23_4:M2
21164,114978,TDWG:BGM-BE | IHO23_4:M1.2
21164,114979,TDWG:GER
50515,114980,TDWG:FRA-FR | DIHO23_4:MA
50516,114981,TDWG:NET | IHO23_4:M1.2
50516,114982,TDWG:AZO | DIHO23_4:MA
50517,114983,TDWG:FRA-FR | DIHO23_4:MA
53348,114984,TDWG:BGM-BE
53348,114986,TDWG:GER
50298,114987,TDWG:BGM-BE | IHO23_4:M1.2
50298,114989,TDWG:GER
50300,114991,TDWG:BGM-BE | IHO23_4:M1.2
53352,114994,TDWG:BGM-BE | IHO23_4:M1.2
53352,114995,TDWG:NET | IHO23_4:M1.2
53353,114997,TDWG:GER
53355,114999,TDWG:POR | DIHO23_4:MA
50204,115000,TDWG:POR | DIHO23_4:MA
50204,115001,TDWG:NOR | IHO23_4:M1.2
50204,115002,TDWG:SPA-SP | DIHO23_4:MA
50204,115003,TDWG:NET | IHO23_4:M1.2
50204,115004,TDWG:DEN | IHO23_4:M1.2
50204,115005,TDWG:FRA-FR | DIHO23_4:MA
50204,115006,TDWG:GER | IHO23_4:M1.2
53356,115007,TDWG:NOR | IHO23_4:M1.2
53357,115008,TDWG:GER | IHO23_4:M1.2
53358,115009,TDWG:FRA-FR | DIHO23_4:MA
53359,115010,TDWG:NET | IHO23_4:M1.2
53360,115012,TDWG:NET | IHO23_4:M1.2
681,115014,TDWG:BGM-BE | IHO23_4:M1.2
706,115015,TDWG:BGM-BE | IHO23_4:M1.2
53363,115017,TDWG:GER
53364,115018,TDWG:BGM-BE | IHO23_4:M1.2
53364,115019,TDWG:NOR | IHO23_4:M1.2
53364,115020,TDWG:NET | IHO23_4:M1.2
53364,115021,TDWG:GER
53365,115022,TDWG:BGM-BE | IHO23_4:M1.2
53365,115023,TDWG:NOR | IHO23_4:M1.2
53366,115024,TDWG:AZO | DIHO23_4:MA
53367,115025,TDWG:AZO | DIHO23_4:MA
53368,115027,TDWG:GER
53369,115028,TDWG:NET | IHO23_4:M1.2
53369,115029,TDWG:DEN | IHO23_4:M2
53369,115030,TDWG:GER | IHO23_4:M1.2
50287,115033,TDWG:GER
53370,115034,TDWG:SPA-SP | DIHO23_4:MA
53370,115036,TDWG:FRA-FR | DIHO23_4:MA
9756,115037,TDWG:BGM-BE | IHO23_4:M1.2
53372,115038,TDWG:FRA-FR | DIHO23_4:MA
53373,115039,TDWG:FRA-FR | DIHO23_4:MA
53374,115040,TDWG:FRA-FR | DIHO23_4:MA
53375,115041,TDWG:NET | IHO23_4:M1.2
53375,115042,TDWG:GER | IHO23_4:M2
53375,115043,TDWG:GER | IHO23_4:M1.2
53375,115044,TDWG:NOR | IHO23_4:M1.2
53375,115045,TDWG:NET | IHO23_4:M1.2
53375,115047,TDWG:DEN | IHO23_4:M1.2
53375,115048,TDWG:GER | IHO23_4:M1.2
53375,115049,TDWG:GER | IHO23_4:M2
50215,115050,TDWG:POR | DIHO23_4:MA
50215,115051,TDWG:FRA-FR | DIHO23_4:MA
53376,115052,TDWG:SPA-SP | DIHO23_4:MA
53376,115053,TDWG:NET | IHO23_4:M1.2
53378,115054,TDWG:NET | IHO23_4:M1.2
53378,115055,TDWG:BGM-BE | IHO23_4:M1.2
50217,115056,TDWG:NET | IHO23_4:M1.2
50217,115057,TDWG:BGM-BE | IHO23_4:M1.2
50217,115058,TDWG:FRA-FR | DIHO23_4:MA
53379,115059,TDWG:SPA-SP | DIHO23_4:MA
53379,115060,TDWG:FRA-FR | DIHO23_4:MA
53380,115061,TDWG:NET | IHO23_4:M1.2
53382,115064,TDWG:GER
50218,115065,TDWG:NET | IHO23_4:M1.2
50218,115066,TDWG:BGM-BE | IHO23_4:M1.2
50218,115067,TDWG:FRA-FR | DIHO23_4:MA
53384,115070,TDWG:BGM-BE | IHO23_4:M1.2
53384,115071,TDWG:NET | IHO23_4:M1.2
53387,115073,TDWG:NOR | IHO23_4:M1.2
53387,115074,TDWG:BGM-BE | IHO23_4:M1.2
53387,115075,TDWG:GER
53388,115076,TDWG:NOR | IHO23_4:M1.2
53388,115078,TDWG:BGM-BE | IHO23_4:M1.2
53389,115079,TDWG:GER
53390,115080,TDWG:NET | IHO23_4:M1.2
53390,115081,TDWG:NOR | IHO23_4:M1.2
53390,115082,TDWG:GER | IHO23_4:M2
53391,115086,TDWG:NET | IHO23_4:M1.2
50223,115088,TDWG:ICE | DIHO23_4:MA
50223,115090,TDWG:NOR | IHO23_4:M1.2
50223,115091,TDWG:NET | IHO23_4:M1.2
50223,115092,TDWG:BGM-BE | IHO23_4:M1.2
50223,115093,TDWG:DEN | IHO23_4:M2
50223,115094,TDWG:DEN | IHO23_4:M1.2
50223,115095,TDWG:FRA-FR | DIHO23_4:MA
50224,115100,TDWG:NET | IHO23_4:M1.2
50224,115101,TDWG:FRA-FR | DIHO23_4:MA
53394,115102,TDWG:NET | IHO23_4:M1.2
9151,115103,TDWG:BGM-BE | IHO23_4:M1.2
9151,115104,TDWG:GER
9161,115105,TDWG:GER
50226,115106,TDWG:GER | IHO23_4:M1.2
50226,115107,TDWG:NET | IHO23_4:M1.2
50226,115108,TDWG:DEN | IHO23_4:M1.2
50226,115109,TDWG:FRA-FR | DIHO23_4:MA
50227,115110,TDWG:NET | IHO23_4:M1.2
50227,115111,TDWG:FRA-FR | DIHO23_4:MA
50550,115112,TDWG:NET | IHO23_4:M1.2
50550,115113,TDWG:BGM-BE | IHO23_4:M1.2
53397,115115,TDWG:BGM-BE | IHO23_4:M1.2
53397,115116,TDWG:NET | IHO23_4:M1.2
53397,115117,TDWG:FRA-FR | DIHO23_4:MA
53397,115118,TDWG:GER | IHO23_4:M1.2
53398,115119,TDWG:GER | IHO23_4:M2
50303,115120,TDWG:NET | IHO23_4:M1.2
50303,115121,TDWG:GER | IHO23_4:M2
50228,115122,TDWG:CNY | DIHO23_4:MA
50228,115124,TDWG:SPA-SP | DIHO23_4:MA
50228,115125,TDWG:NET | IHO23_4:M1.2
50228,115126,TDWG:BGM-BE | IHO23_4:M1.2
50228,115127,TDWG:DEN | IHO23_4:M2
50228,115128,TDWG:DEN | IHO23_4:M1.2
50228,115129,TDWG:GER | IHO23_4:M1.2
53401,115134,TDWG:GER
53402,115135,TDWG:GER
53403,115136,TDWG:FRA-FR | DIHO23_4:MA
50231,115137,TDWG:NOR | IHO23_4:M1.2
50231,115138,TDWG:NET | IHO23_4:M1.2
50231,115139,TDWG:BGM-BE | IHO23_4:M1.2
50231,115140,TDWG:DEN | IHO23_4:M1.2
50231,115141,TDWG:FRA-FR | DIHO23_4:MA
50231,115142,TDWG:GER | IHO23_4:M1.2
50231,115143,TDWG:GER | IHO23_4:M2
50494,115145,TDWG:DEN | IHO23_4:M1.2
53404,115146,TDWG:NOR | IHO23_4:M1.2
50232,115147,TDWG:ICE | DIHO23_4:MA
50232,115149,TDWG:GER
53405,115150,TDWG:NOR | IHO23_4:M1.2
50565,115152,TDWG:BGM-BE | IHO23_4:M1.2
50233,115153,TDWG:ICE | DIHO23_4:MA
50233,115154,TDWG:NOR | IHO23_4:M1.2
50233,115155,TDWG:NET | IHO23_4:M1.2
50233,115156,TDWG:GER
50233,115157,TDWG:BGM-BE | IHO23_4:M1.2
50233,115158,TDWG:AZO | DIHO23_4:MA
50233,115159,TDWG:MDR | DIHO23_4:MA
53098,115161,TDWG:BGM-BE | IHO23_4:M1.2
53098,115162,TDWG:FRA-FR
53098,115163,TDWG:NET
53098,115164,TDWG:GER
53407,115165,TDWG:GER
50292,115166,TDWG:BGM-BE | IHO23_4:M1.2
50292,115167,TDWG:NET | IHO23_4:M1.2
50292,115168,TDWG:FRA-FR
50292,115169,TDWG:GER
53408,115170,TDWG:FRA-FR
53409,115171,TDWG:NET | IHO23_4:M1.2
53409,115172,TDWG:FRA-FR
53410,115173,TDWG:BGM-BE | IHO23_4:M1.2
53411,115174,TDWG:FRA-FR | DIHO23_4:MA
53412,115175,TDWG:FRA-FR | DIHO23_4:MA
53413,115176,TDWG:FRA-FR | DIHO23_4:MA
53414,115177,TDWG:NET | IHO23_4:M1.2
53415,115178,TDWG:BGM-BE | IHO23_4:M1.2
53415,115179,TDWG:POR
53415,115180,TDWG:NET | IHO23_4:M1.2
53415,115181,TDWG:FRA-FR
53415,115183,TDWG:SPA-SP | DIHO23_4:MA
53415,115184,TDWG:GER
50539,115185,TDWG:FRA-FR | DIHO23_4:MA
50539,115186,TDWG:GER | IHO23_4:M1.2
50539,115187,TDWG:NET | IHO23_4:M1.2
50539,115188,TDWG:BGM-BE | IHO23_4:M1.2
50539,115189,TDWG:SPA-SP | DIHO23_4:MA
53416,115190,TDWG:POR | DIHO23_4:MA
100690,115191,TDWG:NOR | IHO23_4:M1.2
53418,115192,TDWG:FRA-FR | DIHO23_4:MA
50240,115193,TDWG:FRA-FR | DIHO23_4:MA
53420,115195,TDWG:GER
50241,115196,TDWG:AZO | DIHO23_4:MA
53421,115197,TDWG:FRA-FR | DIHO23_4:MA
53422,115199,TDWG:POR | DIHO23_4:MA
50566,115201,TDWG:FRA-FR | DIHO23_4:MA
50551,115202,TDWG:NOR | IHO23_4:M1.2
50551,115203,TDWG:NET | IHO23_4:M1.2
50551,115204,TDWG:BGM-BE | IHO23_4:M1.2
50551,115205,TDWG:DEN | IHO23_4:M2
50551,115206,TDWG:DEN | IHO23_4:M1.2
50551,115207,TDWG:GER | IHO23_4:M1.2
50551,115208,TDWG:GER | IHO23_4:M2
50243,115215,TDWG:NOR | IHO23_4:M1.2
53428,115216,TDWG:ICE | DIHO23_4:MA
101293,115218,TDWG:GER
101293,115219,TDWG:NET | IHO23_4:M1.2
53429,115221,TDWG:GER
53531,115224,TDWG:BGM-BE | IHO23_4:M1.2
53432,115225,TDWG:AZO | DIHO23_4:MA
53433,115226,TDWG:GER
53434,115227,TDWG:GER
53436,115233,TDWG:CNY | DIHO23_4:MA
53438,115237,TDWG:FRA-FR | DIHO23_4:MA
50496,115238,TDWG:GER | IHO23_4:M1.2
50496,115239,TDWG:NET | IHO23_4:M1.2
53441,115242,TDWG:FRA-FR | DIHO23_4:MA
53443,115246,TDWG:NET | IHO23_4:M1.2
53443,115247,TDWG:BGM-BE | IHO23_4:M1.2
53444,115248,TDWG:GER
53444,115249,TDWG:GER | IHO23_4:M2
53445,115250,TDWG:GER | IHO23_4:M2
53447,115252,TDWG:NET | IHO23_4:M1.2
53448,115253,TDWG:NOR | IHO23_4:M1.2
53448,115254,TDWG:NET | IHO23_4:M1.2
53448,115255,TDWG:BGM-BE | IHO23_4:M1.2
53448,115256,TDWG:DEN | IHO23_4:M2
53448,115257,TDWG:FRA-FR
53448,115258,TDWG:GER
53448,115259,TDWG:GER | IHO23_4:M2
53450,115261,TDWG:CNY | DIHO23_4:MA
53451,115264,TDWG:GER
53452,115265,TDWG:CNY | DIHO23_4:MA
53452,115266,TDWG:AZO | DIHO23_4:MA
53452,115267,TDWG:NET | IHO23_4:M1.2
53452,115268,TDWG:FRA-FR
53452,115269,TDWG:POR
53452,115270,TDWG:SPA-SP | DIHO23_4:MA
53452,115271,TDWG:GER
53452,115272,TDWG:BGM-BE | IHO23_4:M1.2
53453,115273,TDWG:NET | IHO23_4:M1.2
53454,115274,TDWG:GER
53455,115277,TDWG:NET
53455,115278,TDWG:GER
53456,115279,TDWG:DEN | IHO23_4:M2
50258,115281,TDWG:NOR | IHO23_4:M1.2
50258,115282,TDWG:DEN | IHO23_4:M2
50258,115283,TDWG:DEN | IHO23_4:M1.2
50258,115284,TDWG:FRA-FR | DIHO23_4:MA
50259,115285,TDWG:NOR | IHO23_4:M1.2
50259,115286,TDWG:DEN | IHO23_4:M2
53458,115287,TDWG:GER
53459,115288,TDWG:FRA-FR | DIHO23_4:MA
53460,115292,TDWG:FRA-FR | DIHO23_4:MA
53462,115294,TDWG:BGM-BE | IHO23_4:M1.2
50553,115295,TDWG:NET | IHO23_4:M1.2
50553,115296,TDWG:BGM-BE | IHO23_4:M1.2
50553,115297,TDWG:FRA-FR | DIHO23_4:MA
50542,115299,TDWG:NET | IHO23_4:M1.2
50542,115300,TDWG:BGM-BE | IHO23_4:M1.2
50542,115301,TDWG:SPA-SP | DIHO23_4:MA
50542,115302,TDWG:DEN | IHO23_4:M2
50542,115303,TDWG:FRA-FR | DIHO23_4:MA
50542,115304,TDWG:GER | IHO23_4:M2
50542,115305,TDWG:GER
50542,115306,TDWG:GER | IHO23_4:M1.2
53465,115308,TDWG:AZO | DIHO23_4:MA
50554,115309,TDWG:BGM-BE | IHO23_4:M1.2
50554,115310,TDWG:NOR | IHO23_4:M1.2
50554,115311,TDWG:POR | DIHO23_4:MA
50554,115312,TDWG:SPA-SP | DIHO23_4:MA
50554,115313,TDWG:FRA-FR | DIHO23_4:MA
50261,115314,TDWG:AZO | DIHO23_4:MA
53467,115316,TDWG:GNL | DIHO23_4:MA
53468,115317,TDWG:GNL | DIHO23_4:MA
53469,115318,TDWG:NOR | IHO23_4:M1.2
53469,115319,TDWG:NET | IHO23_4:M1.2
53469,115320,TDWG:BGM-BE | IHO23_4:M1.2
53469,115321,TDWG:GER
53470,115322,TDWG:NOR | IHO23_4:M1.2
53471,115324,TDWG:AZO | DIHO23_4:MA
50263,115325,TDWG:NOR | IHO23_4:M1.2
50263,115326,TDWG:NET | IHO23_4:M1.2
50263,115327,TDWG:BGM-BE | IHO23_4:M1.2
50263,115328,TDWG:POR | DIHO23_4:MA
50263,115329,TDWG:SPA-SP | DIHO23_4:MA
50263,115330,TDWG:DEN | IHO23_4:M2
50263,115331,TDWG:DEN | IHO23_4:M1.2
50263,115332,TDWG:FRA-FR | DIHO23_4:MA
50263,115333,TDWG:GER | IHO23_4:M1.2
53472,115334,TDWG:AZO | DIHO23_4:MA
50500,115339,TDWG:CNY | DIHO23_4:MA
50500,115340,TDWG:SPA-SP | DIHO23_4:MA
53477,115341,TDWG:GER
53478,115342,TDWG:NET | IHO23_4:M1.2
4829,115343,TDWG:FRA-FR | DIHO23_4:MA
4832,115344,TDWG:NET | IHO23_4:M1.2
4832,115345,TDWG:FRA-FR | DIHO23_4:MA
4832,115346,TDWG:GER | IHO23_4:M1.2
4837,115347,TDWG:SPA-SP | DIHO23_4:MA
4840,115348,TDWG:FRA-FR | DIHO23_4:MA
4823,115352,TDWG:NET | IHO23_4:M1.2
4823,115353,TDWG:BGM-BE | IHO23_4:M1.2
4823,115354,TDWG:DEN | IHO23_4:M2
4823,115355,TDWG:DEN | IHO23_4:M1.2
4823,115356,TDWG:FRA-FR | DIHO23_4:MA
53485,115359,TDWG:AZO | DIHO23_4:MA
53486,115360,TDWG:AZO | DIHO23_4:MA
53487,115361,TDWG:NET | IHO23_4:M1.2
53488,115362,TDWG:NET | IHO23_4:M1.2
53489,115363,TDWG:FRA-FR | DIHO23_4:MA
50271,115364,TDWG:POR | DIHO23_4:MA
50271,115365,TDWG:NET | IHO23_4:M1.2
50271,115366,TDWG:BGM-BE | IHO23_4:M1.2
50271,115367,TDWG:DEN | IHO23_4:M2
50271,115368,TDWG:DEN | IHO23_4:M1.2
50271,115369,TDWG:FRA-FR | DIHO23_4:MA
50271,115370,TDWG:GER | IHO23_4:M1.2
53491,115372,TDWG:CNY | DIHO23_4:MA
53492,115373,TDWG:AZO | DIHO23_4:MA
53493,115374,TDWG:FRA-FR | DIHO23_4:MA
53494,115375,TDWG:SPA-SP | DIHO23_4:MA
53495,115376,TDWG:GER | IHO23_4:M2
53495,115377,TDWG:GER | IHO23_4:M1.2
53495,115378,TDWG:NET | IHO23_4:M1.2
53495,115379,TDWG:BGM-BE | IHO23_4:M1.2
50276,115380,TDWG:NOR | IHO23_4:M1.2
50276,115385,TDWG:FRA-FR | DIHO23_4:MA
50276,115386,TDWG:GER | IHO23_4:M1.2
50276,115387,TDWG:GER | IHO23_4:M2
53497,115389,TDWG:BGM-BE | IHO23_4:M1.2
53498,115390,TDWG:BGM-BE | IHO23_4:M1.2
53498,115391,TDWG:NOR | IHO23_4:M1.2
53498,115392,TDWG:FRA-FR | DIHO23_4:MA
53498,115393,TDWG:NET | IHO23_4:M1.2
53498,115394,TDWG:GER | IHO23_4:M1.2
53498,115395,TDWG:GER | IHO23_4:M2
53499,115396,TDWG:NOR | IHO23_4:M1.2
53499,115397,TDWG:FRA-FR | DIHO23_4:MA
53499,115398,TDWG:NET | IHO23_4:M1.2
53500,115399,TDWG:GER | IHO23_4:M1.2
50524,115400,TDWG:NET | IHO23_4:M1.2
50279,115401,TDWG:NOR | IHO23_4:M1.2
50555,115402,TDWG:FRA-FR | DIHO23_4:MA
50567,115403,TDWG:BGM-BE | IHO23_4:M1.2
50567,115404,TDWG:NET | IHO23_4:M1.2
53501,115405,TDWG:NET | IHO23_4:M1.2
53502,115406,TDWG:FRA-FR | DIHO23_4:MA
53504,115408,TDWG:NET | IHO23_4:M1.2
53505,115409,TDWG:GER
53506,115410,TDWG:NET | IHO23_4:M1.2
53506,115411,TDWG:BGM-BE | IHO23_4:M1.2
53506,115412,TDWG:GER
50506,115413,TDWG:NET | IHO23_4:M1.2
50506,115414,TDWG:BGM-BE | IHO23_4:M1.2
