idspecies,id_sp_region,population_status,sourceid
50948,105164,Established,""
51562,105165,Established,""
50950,105176,Established,""
51013,105180,Established,""
51570,105192,Established,""
51581,105223,Established,""
51582,105225,Established,""
51583,105227,Established,""
51587,105239,Established,""
51167,105255,Unknown,""
51590,105266,Not established,""
51382,105272,Established,""
51185,105275,Not established,""
50751,105281,Established,""
50749,105283,Established,""
50673,105285,Established,""
51396,105287,Established,""
50747,105289,Established,""
50746,105291,Established,""
50745,105293,Established,""
51597,105295,Not established,""
50985,105303,Established,""
51391,105311,Established,""
51216,105313,Established,""
51229,105315,Established,""
51157,105319,Established,""
50793,105329,Established,""
51221,105331,Established,""
51609,105343,Established,""
51451,105399,Established,""
51112,105401,Established,""
51470,105409,Established,""
51633,105440,Established,""
50836,105441,Established,""
51033,105452,Established,""
51312,105464,Established,""
51501,105470,Established,""
51502,105472,Established,""
51643,105474,Established,""
50997,105492,Established,""
51590,105502,Not established,""
50749,105508,Established,""
51398,105512,Established,""
51655,105562,Established,""
51660,105570,Established,""
50920,105625,Established,""
50742,105642,Established,""
51066,105644,Established,""
51687,105648,Established,""
51688,105652,Established,""
50742,105654,Established,""
51689,105657,Established,""
50948,105658,Established,""
51690,105660,Established,""
51365,105673,Established,""
50997,105678,Established,""
51590,105707,Not established,""
51381,105715,Established,""
51698,105716,Unknown,""
50751,105720,Established,""
50749,105721,Established,""
50673,105722,Established,""
50747,105724,Established,""
50745,105725,Unknown,""
51157,105744,Established,""
51688,105745,Established,""
51155,105750,Unknown,""
50740,105751,Established,""
50793,105752,Established,""
51221,105753,Established,""
50738,105755,Established,""
50736,105756,Established,""
51398,105759,Established,""
51704,105768,Established,""
51434,105797,Established,""
51106,105810,Established,""
51478,105841,Established,""
50997,105859,Established,""
51590,105870,Not established,""
50751,105876,Established,""
50749,105877,Established,""
50673,105878,Established,""
50747,105880,Established,""
50745,105881,Established,""
51066,105886,Established,""
50742,105887,Established,""
51229,105889,Established,""
51157,105891,Established,""
51155,105893,Established,""
50740,105894,Established,""
50793,105895,Established,""
51221,105896,Established,""
51398,105898,Established,""
50745,105989,Established,""
50793,105992,Established,""
51334,106035,Established,""
51067,106036,Established,""
51335,106037,Established,""
51738,106038,Established,""
50920,106064,Established,""
50936,106078,Established,""
50937,106079,Established,""
50938,106080,Established,""
50942,106083,Established,""
51558,106084,Established,""
51561,106086,Established,""
50948,106087,Established,""
50721,106092,Established,""
51013,106094,Established,""
51363,106095,Established,""
51747,106096,Established,""
51753,106127,Established,""
51754,106128,Unknown,""
51755,106129,Established,""
51378,106130,Established,""
51381,106152,Established,""
51382,106153,Established,""
51698,106154,Unknown,""
50751,106159,Established,""
50749,106160,Established,""
50673,106161,Established,""
51396,106162,Established,""
50747,106165,Established,""
50746,106166,Established,""
50745,106167,Established,""
51597,106169,Not established,""
51759,106170,Unknown,""
51385,106173,Established,""
51562,106174,Established,""
50985,106178,Established,""
50750,106192,Established,""
51066,106193,Established,""
50742,106195,Established,""
51391,106196,Established,""
51216,106201,Established,""
51157,106205,Established,""
51688,106207,Established,""
51393,106212,Established,""
51155,106215,Established,""
50793,106216,Established,""
51221,106217,Established,""
51768,106218,Established,""
50738,106221,Established,""
50736,106222,Established,""
51398,106225,Established,""
51704,106234,Established,""
51417,106247,Established,""
51419,106248,Established,""
51772,106257,Established,""
51619,106276,Established,""
51774,106286,Established,""
50836,106326,Established,""
51312,106338,Established,""
51501,106341,Established,""
51502,106342,Established,""
51781,106343,Established,""
51334,106377,Established,""
51067,106378,Established,""
50936,106411,Established,""
51558,106419,Established,""
50948,106431,Established,""
50721,106436,Established,""
50950,106437,Established,""
51818,106440,Unknown,""
51363,106441,Established,""
51570,106455,Established,""
51832,106468,Not established,""
51581,106476,Established,""
50860,106481,Established,""
51753,106485,Established,""
51590,106499,Not established,""
50751,106509,Established,""
50673,106510,Established,""
50747,106511,Established,""
50746,106512,Established,""
50745,106513,Established,""
51597,106514,Not established,""
50985,106519,Established,""
51390,106523,Established,""
50750,106525,Established,""
51066,106526,Established,""
50742,106527,Established,""
51229,106531,Established,""
51155,106539,Established,""
50793,106540,Established,""
51221,106541,Established,""
50738,106542,Established,""
50736,106543,Established,""
51609,106550,Established,""
51427,106578,Established,""
51843,106602,Established,""
51845,106608,Established,""
51849,106623,Established,""
50836,106651,Established,""
51312,106662,Established,""
51501,106665,Established,""
51852,106666,Established,""
51781,106668,Established,""
51854,106672,Established,""
51516,106683,Established,""
51067,106698,Established,""
50936,106706,Established,""
50942,106709,Established,""
51864,106711,Established,""
50860,106715,Established,""
50673,106721,Established,""
50747,106722,Established,""
51066,106725,Established,""
50742,106726,Established,""
51866,106727,Established,""
50793,106729,Established,""
51221,106730,Established,""
50736,106732,Established,""
51419,106737,Established,""
51427,106742,Established,""
51479,106769,Established,""
51312,106782,Established,""
51334,106793,Established,""
51868,106794,Established,""
51869,106796,Established,""
51870,106797,Established,""
51871,106798,Established,""
51872,106799,Established,""
51873,106800,Established,""
51874,106801,Established,""
51875,106802,Established,""
51877,106806,Established,""
51878,106807,Established,""
51880,106809,Established,""
51881,106810,Established,""
51882,106811,Established,""
51883,106812,Established,""
51884,106813,Established,""
51885,106815,Established,""
51886,106816,Established,""
51887,106818,Established,""
51890,106821,Established,""
51891,106822,Established,""
51892,106823,Established,""
51893,106824,Established,""
51894,106825,Established,""
51895,106826,Established,""
51896,106827,Established,""
51898,106829,Established,""
51738,106837,Established,""
50936,106863,Established,""
50948,106864,Established,""
51864,106866,Established,""
51590,106882,Not established,""
51382,106883,Unknown,""
50751,106887,Established,""
50673,106888,Established,""
50747,106889,Established,""
50745,106890,Established,""
51597,106891,Not established,""
51562,106894,Established,""
51066,106896,Established,""
50742,106897,Established,""
51391,106898,Established,""
51155,106902,Established,""
50793,106903,Established,""
50736,106905,Established,""
51419,106916,Established,""
50836,106950,Established,""
51312,106957,Established,""
51501,106960,Established,""
51516,106968,Established,""
51753,106986,Established,""
50751,106995,Established,""
50747,106996,Established,""
50745,106997,Established,""
51157,106999,Established,""
51155,107001,Established,""
50793,107002,Established,""
50736,107003,Established,""
51334,107009,Established,""
50948,107012,Established,""
50997,107021,Established,""
51590,107040,Not established,""
50749,107048,Established,""
50673,107049,Established,""
51905,107051,Established,""
50747,107052,Established,""
51216,107064,Established,""
50740,107072,Established,""
50793,107073,Established,""
50737,107077,Established,""
51907,107083,Unknown,""
51124,107108,Established,""
51539,107147,Established,""
51334,107148,Established,""
50948,107185,Established,""
51927,107190,Established,""
51365,107193,Established,""
50997,107220,Established,""
51943,107276,Extinct,""
51756,107312,Established,""
51949,107315,Established,""
51590,107317,Not established,""
51433,107338,Established,""
50749,107348,Established,""
50673,107349,Established,""
51061,107350,Established,""
51396,107351,Established,""
50747,107355,Established,""
50746,107356,Established,""
50745,107357,Established,""
51562,107364,Established,""
51959,107366,Not established,""
51961,107371,Established,""
51543,107372,Established,""
50811,107387,Established,""
50699,107389,Established,""
51066,107391,Established,""
50742,107392,Established,""
51216,107398,Established,""
51229,107404,Established,""
51349,107405,Established,""
51688,107417,Established,""
51218,107419,Established,""
50840,107428,Established,""
51155,107429,Unknown,""
50740,107430,Established,""
50793,107431,Established,""
51221,107432,Established,""
50738,107441,Established,""
50736,107442,Established,""
51973,107453,Established,""
51980,107478,Not established,""
51907,107479,Unknown,""
51124,107569,Established,""
52001,107635,Extinct,""
50947,107662,Established,""
51590,107671,Not established,""
50749,107676,Established,""
51398,107686,Established,""
51539,107723,Established,""
51334,107724,Established,""
51067,107725,Established,""
51335,107726,Established,""
51738,107727,Established,""
51077,107747,Established,""
51920,107788,Established,""
52017,107795,Established,""
50948,107806,Established,""
50721,107809,Established,""
51013,107813,Established,""
51363,107814,Established,""
51365,107819,Established,""
51753,107871,Established,""
52029,107872,Established,""
52030,107873,Established,""
52032,107877,Extinct,""
51167,107884,Unknown,""
51590,107898,Not established,""
51381,107907,Established,""
52033,107908,Established,""
51382,107909,Established,""
51698,107910,Unknown,""
50751,107918,Established,""
50749,107919,Established,""
50673,107920,Established,""
51396,107921,Established,""
50747,107922,Established,""
50746,107923,Established,""
50745,107924,Established,""
51597,107925,Not established,""
51562,107930,Established,""
51543,107934,Established,""
52035,107943,Established,""
51390,107944,Established,""
50750,107946,Established,""
51066,107947,Established,""
50742,107948,Established,""
52036,107949,Unknown,""
51391,107950,Established,""
51216,107954,Established,""
51157,107962,Established,""
51688,107964,Established,""
51393,107970,Established,""
51155,107972,Established,""
50740,107973,Established,""
50793,107974,Established,""
51221,107975,Established,""
51768,107976,Established,""
50738,107981,Established,""
50736,107982,Established,""
52042,107986,Established,""
51398,107987,Established,""
51980,108001,Not established,""
51417,108013,Established,""
51419,108015,Established,""
51843,108049,Established,""
50836,108100,Established,""
51312,108120,Established,""
51501,108123,Established,""
51502,108124,Established,""
52054,108129,Established,""
51516,108145,Established,""
50793,108165,Established,""
51539,108200,Established,""
51334,108201,Established,""
50997,108230,Established,""
51590,108253,Not established,""
50793,108261,Established,""
51590,108323,Not established,""
51590,108335,Not established,""
51151,108353,Established,""
51334,108362,Established,""
51335,108363,Established,""
51738,108364,Established,""
50948,108412,Established,""
50950,108415,Established,""
51013,108417,Established,""
51570,108425,Established,""
51378,108437,Established,""
51381,108448,Established,""
50749,108452,Established,""
51396,108453,Established,""
50747,108456,Established,""
50742,108463,Established,""
51229,108466,Established,""
51157,108468,Established,""
51393,108472,Established,""
51155,108474,Established,""
50793,108475,Established,""
51221,108476,Established,""
50736,108478,Established,""
51398,108484,Established,""
51704,108489,Established,""
51417,108500,Established,""
50836,108537,Established,""
51312,108544,Established,""
51501,108547,Established,""
52068,108560,Established,""
51868,108564,Established,""
52071,108565,Established,""
52073,108567,Established,""
52074,108568,Established,""
52075,108570,Established,""
50751,108571,Established,""
50747,108572,Established,""
51879,108579,Established,""
52076,108585,Established,""
51334,108593,Established,""
51067,108595,Established,""
51738,108596,Established,""
50920,108605,Established,""
52081,108611,Established,""
51304,108612,Established,""
52083,108614,Established,""
51084,108615,Established,""
52085,108618,Established,""
50937,108620,Established,""
52086,108621,Established,""
50947,108624,Established,""
52089,108627,Established,""
52090,108628,Established,""
52091,108629,Established,""
52093,108633,Established,""
52094,108634,Established,""
51094,108635,Established,""
52095,108636,Established,""
52096,108639,Established,""
52097,108643,Established,""
52098,108646,Established,""
51698,108653,Unknown,""
50751,108656,Established,""
52099,108657,Established,""
50747,108658,Established,""
50746,108659,Established,""
50745,108660,Established,""
51597,108661,Not established,""
51157,108667,Established,""
50738,108669,Established,""
52101,108671,Not established,""
51980,108673,Not established,""
52102,108679,Established,""
51434,108683,Unknown,""
52106,108688,Not established,""
51052,108695,Not established,""
52109,108698,Established,""
51312,108709,Established,""
51501,108712,Established,""
52110,108713,Established,""
52111,108714,Established,""
52112,108715,Established,""
52113,108716,Established,""
52114,108717,Established,""
51516,108720,Established,""
50997,108777,Established,""
52130,108805,Not established,""
51433,108828,Established,""
50745,108834,Established,""
51066,108843,Established,""
51229,108847,Established,""
51157,108850,Established,""
50740,108854,Established,""
50793,108855,Established,""
50737,108858,Established,""
51334,108907,Established,""
50747,108920,Established,""
50740,108927,Established,""
51334,108966,Established,""
51334,109047,Established,""
50997,109094,Established,""
51590,109110,Not established,""
51066,109125,Established,""
51216,109128,Established,""
51067,109212,Established,""
51738,109213,Established,""
50948,109216,Established,""
51570,109218,Established,""
50751,109225,Established,""
50747,109226,Established,""
50745,109227,Established,""
51066,109231,Established,""
50742,109232,Established,""
51157,109233,Established,""
51155,109234,Established,""
50793,109235,Established,""
51221,109236,Established,""
50736,109237,Established,""
52164,109259,Established,""
51312,109294,Established,""
51501,109297,Established,""
51312,109313,Established,""
51501,109316,Established,""
51502,109317,Established,""
51643,109318,Established,""
51334,109322,Established,""
51067,109323,Established,""
51581,109330,Established,""
50751,109337,Established,""
50747,109338,Established,""
50745,109339,Established,""
51597,109340,Not established,""
51066,109343,Established,""
51155,109345,Established,""
50793,109346,Established,""
50736,109347,Established,""
52164,109369,Established,""
51312,109403,Established,""
51334,109415,Established,""
51335,109416,Established,""
51077,109428,Established,""
50950,109430,Established,""
51583,109433,Established,""
51382,109437,Established,""
51391,109439,Established,""
51216,109440,Established,""
51312,109455,Established,""
51501,109458,Established,""
51643,109459,Established,""
51334,109466,Established,""
50997,109496,Established,""
50747,109513,Established,""
51216,109521,Established,""
50740,109524,Established,""
51262,109559,Established,""
51776,109564,Established,""
52190,109583,Established,""
52192,109587,Not established,""
51590,109619,Not established,""
50747,109623,Established,""
50745,109624,Established,""
51066,109627,Established,""
50742,109628,Established,""
51688,109630,Established,""
51155,109631,Established,""
50793,109632,Established,""
51221,109633,Established,""
50736,109634,Established,""
51312,109653,Established,""
51334,109660,Established,""
50997,109669,Established,""
51590,109678,Not established,""
51334,109723,Established,""
51067,109724,Established,""
51738,109725,Established,""
51077,109733,Established,""
52196,109745,Established,""
50936,109748,Established,""
50937,109749,Established,""
51689,109750,Established,""
51556,109751,Established,""
50942,109753,Established,""
51558,109755,Established,""
52197,109757,Established,""
50947,109758,Established,""
50948,109760,Established,""
50950,109761,Established,""
51013,109764,Established,""
51747,109766,Established,""
51365,109769,Established,""
51570,109774,Established,""
51581,109794,Established,""
51582,109795,Established,""
52200,109797,Established,""
51587,109805,Established,""
51167,109813,Unknown,""
51590,109820,Not established,""
51382,109823,Established,""
51698,109824,Unknown,""
50751,109827,Established,""
51597,109828,Not established,""
51562,109831,Established,""
52203,109837,Established,""
51066,109839,Established,""
50742,109840,Established,""
51391,109841,Established,""
51216,109842,Established,""
52204,109843,Established,""
51349,109844,Established,""
51157,109845,Established,""
50738,109850,Established,""
50736,109851,Established,""
51609,109856,Established,""
51398,109858,Established,""
51980,109870,Not established,""
52206,109875,Not established,""
52208,109903,Unknown,""
51312,109929,Established,""
51501,109932,Established,""
51643,109933,Established,""
52210,109934,Established,""
51516,109940,Established,""
51077,109959,Established,""
50936,109968,Established,""
50937,109970,Established,""
50942,109974,Established,""
50721,109978,Established,""
51363,109979,Established,""
50751,109991,Established,""
50747,109992,Established,""
50745,109993,Established,""
51597,109994,Not established,""
50985,109996,Established,""
50742,109998,Established,""
51157,110000,Established,""
50793,110004,Established,""
50736,110005,Established,""
51419,110018,Established,""
52212,110042,Not established,""
51312,110053,Established,""
51501,110056,Established,""
51516,110065,Established,""
51597,110071,Not established,""
51419,110075,Established,""
51334,110081,Established,""
51067,110082,Established,""
51738,110083,Established,""
51077,110093,Established,""
50948,110120,Established,""
51753,110138,Established,""
52213,110139,Established,""
51590,110148,Not established,""
50751,110152,Established,""
50749,110153,Established,""
52214,110154,Established,""
50747,110155,Established,""
50745,110156,Established,""
51597,110157,Not established,""
51562,110160,Established,""
51066,110165,Established,""
50742,110166,Established,""
51688,110169,Established,""
50840,110172,Established,""
51155,110173,Established,""
50793,110174,Established,""
51221,110175,Established,""
50736,110176,Established,""
51398,110178,Established,""
52216,110193,Established,""
50836,110239,Established,""
51539,110280,Established,""
51334,110281,Established,""
51738,110282,Established,""
52229,110290,Established,""
52230,110291,Established,""
51089,110294,Established,""
52231,110295,Established,""
52234,110302,Established,""
52235,110303,Established,""
52236,110312,Established,""
52238,110316,Unknown,""
52239,110317,Established,""
51100,110318,Established,""
51099,110319,Established,""
52241,110323,Established,""
52242,110324,Established,""
52243,110325,Established,""
52246,110330,Established,""
51363,110331,Established,""
51747,110332,Established,""
52247,110333,Established,""
52252,110347,Unknown,""
50751,110361,Established,""
50747,110362,Established,""
50745,110363,Established,""
51066,110370,Established,""
51157,110372,Established,""
50793,110375,Established,""
52255,110376,Established,""
52216,110385,Established,""
52256,110386,Established,""
52257,110387,Established,""
51871,110388,Established,""
52258,110390,Established,""
52259,110392,Established,""
52260,110394,Established,""
52261,110397,Established,""
52102,110400,Established,""
52263,110401,Not established,""
52265,110403,Established,""
52266,110404,Established,""
52267,110405,Established,""
52268,110406,Established,""
52270,110409,Established,""
51874,110411,Established,""
52272,110412,Established,""
52273,110413,Established,""
52274,110414,Established,""
52275,110415,Established,""
52276,110416,Established,""
52278,110418,Established,""
52284,110427,Established,""
52286,110432,Established,""
52287,110433,Established,""
52288,110434,Established,""
52293,110439,Established,""
52294,110440,Established,""
52295,110441,Established,""
52296,110442,Established,""
52299,110446,Established,""
52106,110447,Established,""
52300,110449,Established,""
52310,110462,Established,""
52311,110464,Established,""
52312,110467,Established,""
52313,110468,Established,""
52314,110469,Established,""
52316,110475,Established,""
52317,110477,Established,""
52318,110478,Established,""
52324,110485,Established,""
52325,110488,Established,""
52326,110489,Established,""
52329,110492,Established,""
52330,110493,Established,""
52331,110494,Established,""
52333,110498,Established,""
52335,110503,Established,""
52337,110505,Established,""
52339,110507,Established,""
52341,110509,Established,""
52342,110510,Established,""
52343,110513,Established,""
52344,110514,Established,""
52345,110515,Established,""
52347,110517,Established,""
52348,110518,Established,""
52349,110519,Established,""
52350,110520,Established,""
52109,110523,Established,""
52353,110527,Established,""
52354,110528,Established,""
52355,110531,Established,""
52357,110535,Established,""
52358,110536,Established,""
52359,110538,Established,""
52360,110544,Established,""
52361,110546,Established,""
52363,110551,Established,""
52367,110556,Established,""
52368,110557,Established,""
52369,110558,Established,""
52379,110572,Established,""
52381,110574,Established,""
51501,110577,Established,""
52382,110578,Established,""
52383,110579,Established,""
52384,110580,Established,""
52386,110582,Established,""
51781,110583,Established,""
52387,110584,Established,""
52388,110585,Established,""
52389,110587,Established,""
51890,110589,Established,""
52391,110591,Established,""
52392,110592,Established,""
52393,110593,Established,""
52394,110594,Established,""
52395,110595,Established,""
51893,110596,Established,""
51896,110597,Established,""
52396,110598,Established,""
52397,110599,Established,""
52398,110600,Established,""
52399,110601,Established,""
52400,110602,Established,""
52401,110603,Established,""
52403,110607,Unknown,""
52405,110609,Established,""
52406,110610,Established,""
52407,110611,Established,""
52410,110614,Established,""
52411,110615,Established,""
52412,110617,Established,""
52413,110618,Established,""
52416,110622,Established,""
51334,110642,Established,""
51335,110643,Established,""
51738,110644,Established,""
51077,110651,Established,""
50742,110675,Established,""
51157,110677,Established,""
52216,110687,Established,""
52423,110689,Established,""
52337,110706,Established,""
52359,110712,Established,""
52363,110716,Established,""
52427,110718,Established,""
51501,110727,Established,""
51891,110729,Established,""
52392,110730,Established,""
52393,110731,Established,""
51896,110732,Established,""
52398,110733,Established,""
52399,110734,Established,""
51539,110746,Established,""
51334,110747,Established,""
50936,110763,Established,""
52434,110774,Established,""
50997,110778,Established,""
52436,110789,Established,""
51433,110792,Established,""
50742,110803,Established,""
51349,110808,Established,""
50738,110813,Established,""
52437,110848,Extinct,""
51334,110860,Established,""
50936,110883,Established,""
50948,110887,Established,""
50721,110889,Established,""
51365,110894,Established,""
51753,110904,Established,""
50751,110925,Established,""
50749,110926,Established,""
50747,110927,Established,""
50745,110928,Established,""
51066,110941,Established,""
50742,110942,Established,""
51157,110950,Established,""
51688,110951,Established,""
51155,110956,Established,""
50793,110957,Established,""
51221,110958,Established,""
51398,110963,Established,""
52210,110993,Established,""
51067,111001,Established,""
51335,111002,Established,""
51738,111003,Established,""
51077,111010,Established,""
52438,111011,Unknown,""
51689,111019,Established,""
50948,111025,Established,""
51590,111056,Not established,""
50751,111062,Established,""
50747,111063,Established,""
50745,111064,Established,""
50742,111071,Established,""
51688,111073,Established,""
51155,111076,Established,""
50793,111077,Established,""
50736,111078,Established,""
51398,111080,Established,""
51419,111093,Established,""
51312,111110,Established,""
51334,111116,Established,""
50947,111126,Established,""
50948,111127,Established,""
50950,111129,Established,""
51590,111141,Not established,""
51396,111144,Established,""
50740,111154,Established,""
51398,111158,Established,""
51334,111202,Established,""
51067,111203,Established,""
50920,111205,Established,""
50936,111218,Established,""
50937,111219,Established,""
50938,111220,Established,""
50942,111223,Established,""
50948,111225,Established,""
50721,111230,Established,""
51013,111231,Established,""
51753,111244,Established,""
51755,111245,Established,""
51378,111246,Established,""
51381,111253,Established,""
51382,111254,Established,""
51698,111255,Unknown,""
50751,111258,Established,""
50749,111259,Established,""
50747,111261,Established,""
50745,111262,Established,""
50985,111267,Established,""
50742,111270,Established,""
51391,111271,Established,""
50732,111273,Unknown,""
51688,111275,Established,""
51393,111277,Established,""
51155,111279,Established,""
50793,111280,Established,""
51221,111281,Established,""
50738,111284,Established,""
50736,111285,Established,""
51398,111288,Established,""
51704,111294,Established,""
51419,111301,Established,""
51312,111330,Established,""
51501,111333,Established,""
50997,111354,Established,""
51381,111372,Established,""
50749,111378,Established,""
50747,111380,Established,""
51543,111386,Established,""
51390,111391,Established,""
51216,111398,Established,""
51229,111400,Established,""
51349,111401,Established,""
51157,111404,Established,""
51155,111405,Established,""
50736,111407,Established,""
51398,111412,Established,""
51334,111451,Established,""
50793,111472,Established,""
51125,111486,Established,""
51335,111506,Established,""
51738,111507,Established,""
50751,111551,Established,""
50747,111552,Established,""
50745,111553,Established,""
51157,111564,Established,""
50793,111570,Established,""
51768,111571,Established,""
52457,111590,Unknown,""
52216,111591,Established,""
52459,111598,Established,""
52102,111599,Established,""
52460,111601,Established,""
52302,111621,Established,""
52318,111631,Established,""
52466,111633,Established,""
52326,111635,Established,""
51125,111636,Established,""
52337,111640,Established,""
51124,111643,Established,""
52353,111648,Established,""
52354,111649,Established,""
52363,111660,Established,""
52470,111669,Established,""
51891,111672,Established,""
52392,111673,Established,""
52395,111674,Established,""
51896,111675,Established,""
52398,111676,Established,""
52399,111677,Established,""
52401,111678,Established,""
51334,111712,Established,""
51067,111713,Established,""
52475,111733,Established,""
50948,111749,Established,""
52434,111757,Established,""
51365,111760,Established,""
50997,111779,Established,""
52436,111832,Established,""
51590,111834,Not established,""
51433,111839,Established,""
50751,111848,Established,""
50749,111849,Established,""
51396,111850,Established,""
50747,111855,Established,""
50745,111856,Established,""
50811,111863,Established,""
51066,111866,Established,""
50742,111867,Established,""
51229,111871,Established,""
50438,100974,Unknown,""
50441,100983,Not established,""
50444,100990,Established,""
50444,100991,Not established,""
50444,100992,Established,""
50445,100996,Established,""
50446,101008,Established,""
50446,101009,Established,""
50446,101011,Established,""
50446,101012,Established,""
50446,101013,Established,""
50446,101014,Established,""
50446,101015,Established,""
50446,101027,Established,""
50446,101036,Established,""
50449,101045,Established,""
50452,101050,Not established,""
50473,101122,Not established,""
50570,101303,Established,""
50572,101305,Established,""
50573,101306,Established,""
50574,101307,Established,""
50576,101309,Established,""
50581,101314,Established,""
50586,101319,Established,""
50596,101329,Established,""
50600,101333,Established,""
50604,101337,Established,""
50605,101338,Established,""
50611,101344,Established,""
50617,101350,Established,""
50621,101354,Established,""
50623,101356,Established,""
50624,101357,Established,""
50626,101359,Established,""
50627,101360,Established,""
50628,101361,Established,""
50629,101362,Established,""
50630,101363,Established,""
50631,101364,Established,""
50633,101366,Established,""
50635,101368,Established,""
50643,101376,Established,""
50645,101378,Established,""
50647,101380,Established,""
50649,101382,Established,""
50650,101383,Established,""
50570,101392,Established,""
50573,101393,Established,""
50586,101399,Established,""
50596,101403,Established,""
50600,101404,Established,""
50604,101406,Established,""
50611,101408,Established,""
50623,101412,Established,""
50624,101413,Established,""
50633,101414,Established,""
50643,101422,Established,""
50645,101424,Established,""
50647,101425,Established,""
50650,101427,Established,""
50586,101430,Established,""
50576,101438,Established,""
50586,101445,Established,""
50600,101448,Established,""
50617,101453,Established,""
50623,101455,Established,""
50626,101457,Established,""
50633,101458,Established,""
50635,101460,Established,""
50650,101466,Established,""
50573,101467,Established,""
50586,101471,Established,""
50600,101472,Established,""
50605,101475,Established,""
50621,101478,Established,""
50624,101479,Established,""
50626,101480,Established,""
50635,101481,Established,""
50645,101487,Established,""
50570,101489,Established,""
50573,101490,Established,""
50586,101493,Established,""
50600,101496,Established,""
50611,101499,Established,""
50626,101502,Established,""
50645,101509,Established,""
50570,101510,Established,""
50573,101511,Established,""
50586,101515,Established,""
50600,101517,Established,""
50605,101520,Established,""
50611,101522,Established,""
50621,101526,Established,""
50624,101527,Established,""
50626,101528,Established,""
50635,101529,Established,""
50645,101536,Established,""
50650,101539,Established,""
50600,101540,Established,""
50605,101541,Established,""
50627,101543,Established,""
50596,101550,Established,""
50600,101551,Established,""
50617,101558,Established,""
50623,101560,Established,""
50624,101561,Established,""
50643,101571,Established,""
50647,101573,Established,""
50650,101575,Established,""
50573,101578,Established,""
50586,101581,Established,""
50611,101586,Established,""
50617,101588,Established,""
50621,101590,Established,""
50623,101591,Established,""
50624,101592,Established,""
50626,101594,Established,""
50635,101596,Established,""
50643,101600,Established,""
50586,101603,Established,""
50586,101615,Established,""
50626,101630,Established,""
50627,101631,Established,""
50650,101632,Established,""
50570,101634,Established,""
50572,101636,Established,""
50573,101637,Established,""
50574,101638,Established,""
50586,101647,Established,""
50596,101651,Established,""
50600,101655,Established,""
50604,101658,Established,""
50605,101659,Established,""
50611,101662,Established,""
50617,101667,Established,""
50621,101670,Established,""
50623,101671,Established,""
50624,101672,Established,""
50626,101674,Established,""
50627,101675,Established,""
50628,101676,Established,""
50633,101678,Established,""
50635,101680,Established,""
50643,101687,Established,""
50645,101689,Established,""
50649,101692,Established,""
50650,101693,Established,""
50570,101695,Established,""
50573,101696,Established,""
50586,101700,Established,""
50600,101701,Established,""
50605,101704,Established,""
50621,101708,Established,""
50624,101709,Established,""
50626,101710,Established,""
50635,101711,Established,""
50645,101717,Established,""
50573,101723,Established,""
50574,101724,Established,""
50600,101742,Established,""
50617,101751,Established,""
50621,101754,Established,""
50643,101768,Established,""
50645,101770,Established,""
50647,101772,Established,""
50649,101773,Established,""
50650,101774,Established,""
50605,101777,Established,""
50624,101778,Established,""
50573,101783,Established,""
50611,101790,Established,""
50626,101796,Established,""
50628,101798,Established,""
50635,101799,Established,""
50573,101808,Established,""
50626,101834,Established,""
50633,101835,Established,""
50650,101843,Established,""
50573,101845,Established,""
50586,101850,Established,""
50600,101852,Established,""
50635,101859,Established,""
50643,101865,Established,""
50650,101868,Established,""
50570,101870,Established,""
50572,101872,Established,""
50573,101873,Established,""
50574,101874,Established,""
50581,101879,Established,""
50586,101884,Established,""
50600,101890,Established,""
50604,101894,Established,""
50605,101895,Established,""
50611,101897,Established,""
50617,101901,Established,""
50623,101903,Established,""
50624,101904,Established,""
50626,101906,Established,""
50627,101907,Established,""
50628,101908,Established,""
50629,101909,Established,""
50633,101910,Established,""
50635,101912,Established,""
50643,101919,Established,""
50645,101920,Established,""
50647,101922,Established,""
50650,101923,Established,""
50627,101927,Established,""
50650,101928,Established,""
50581,101931,Established,""
50627,101936,Established,""
50635,101937,Established,""
50573,101940,Established,""
50617,101963,Established,""
50635,101966,Established,""
50650,101972,Established,""
50573,101977,Established,""
50586,101978,Established,""
50573,101983,Established,""
50586,101988,Established,""
50600,101991,Established,""
50605,101995,Established,""
50617,101998,Established,""
50621,101999,Established,""
50624,102000,Established,""
50626,102001,Established,""
50633,102002,Established,""
50635,102003,Established,""
50645,102009,Established,""
50650,102012,Established,""
50573,102013,Established,""
50586,102019,Established,""
50600,102021,Established,""
50604,102024,Established,""
50617,102026,Established,""
50621,102028,Established,""
50623,102029,Established,""
50626,102031,Established,""
50629,102032,Established,""
50630,102033,Established,""
50635,102035,Established,""
50650,102042,Established,""
50573,102044,Established,""
50624,102055,Established,""
50643,102061,Established,""
50573,102065,Established,""
50600,102076,Established,""
50605,102079,Established,""
50611,102081,Established,""
50645,102096,Established,""
50647,102097,Established,""
50611,102099,Established,""
50617,102100,Established,""
50624,102101,Established,""
50627,102103,Established,""
50572,102109,Established,""
50573,102110,Established,""
50581,102112,Established,""
50586,102113,Established,""
50600,102116,Established,""
50611,102121,Established,""
50624,102123,Established,""
50627,102125,Established,""
50635,102127,Established,""
50605,102147,Established,""
50635,102154,Established,""
50647,102161,Established,""
50573,102163,Established,""
50586,102167,Established,""
50600,102172,Established,""
