idspecies,id_sp_region,region_of_first_record,sourceid
100051,1033750,Izmir harbour,""
100053,1033751,Iskenderun & Mersin,""
100128,1033752,Alanya,""
100876,1033753,Iskenderun Bay,""
50156,1033754,Unknown,""
100848,1033755,Unknown,""
100294,1033756,Iskenderun,""
53432,1033757,Antalya,""
100548,1033758,Antalya,""
100908,1033759,Iskenderun Bay,""
100905,1033760,near Tasucu,""
100189,1033761,Iskenderun,""
100370,1033762,Iskenderun & Mersin,""
100028,1033763,Iskenderun,""
100935,1033764,Yumurtalik,""
100800,1033765,Adana,""
100372,1033766,Unknown,""
100224,1033767,Adana,""
100682,1033768,Iskenderun,""
50554,1033769,Bozcaada,""
100061,1033770,Iskenderun Bay,""
100379,1033771,Akyatan,""
100498,1033772,Iskenderun Bay,""
100874,1033773,Iskenderun Bay,""
100633,1033774,Mersin,""
50215,1033775,Gulf of Iskenderun,""
100561,1033776,Yumurtalik Bight,""
100566,1033777,"Fakdere, Kas",""
100567,1033778,"Antalya, Kemer",""
100568,1033779,Mersin,""
100569,1033780,Unknown,""
100705,1033781,Gulf of Iskenderun,""
100963,1033782,Gulf of Iskenderun,""
100513,1033783,Unknown,""
100677,1033784,Fethiye,""
100043,1033785,Unknown,""
100044,1033786,Southern Turkey,""
100045,1033787,Unknown,""
100482,1033788,Mersin Bay,""
100515,1033789,Unknown,""
100600,1033790,Gulf of Iskenderun,""
100572,1033791,Adana,""
50531,1033792,Southern Turkey,""
100191,1033793,Unknown,""
100192,1033794,Mersin Bay,""
100782,1033795,Gulf of Iskenderun,""
100946,1033796,Selimiye,""
100731,1033797,Unknown,""
100085,1033798,Adana,""
100284,1033799,Tuzla,""
100352,1033800,Adana,""
100543,1033801,Adana,""
100347,1033802,btw Lara & Zincir,""
100143,1033803,Iskenderun Bay,""
100158,1033804,Kas,""
100059,1033805,Unknown,""
50527,1033806,Gokceada,""
50124,1033807,Unknown,""
100090,1033808,south coast,""
53253,1033810,Gulf of Gokova,""
101209,1033811,"Akkuyu, near Mersin",""
100165,1033812,Antalya harbour,""
1121,1033816,Ayvalik,""
100416,1033817,Unknown,""
100464,1033818,"Syracusa, Sicily",""
100535,1033819,Mugla to Adana,""
53491,1033820,Cesme,""
50515,1033821,Izmir harbour,""
100450,1033822,Bosphorus,""
50516,1033823,Izmir Port,""
100507,1033824,Erdemli,""
100526,1033825,Unknown,""
100802,1033826,"Kemer, Antalya Bay",""
100539,1033827,Antalya Bay,""
53645,1033828,Izmir Bay,""
100791,1033829,Antalya Bay,""
100810,1033830,Unknown,""
53486,1033832,"Urla-Iskele, Izmir Bay",""
100926,1033833,Izmir harbour,""
100651,1033834,"Gokova Bay,",""
53390,1033836,Mersin Bay,""
100837,1033837,Mersin,""
100435,1033838,Iskenderun Bay,""
53735,1033839,Unknown,""
50128,1033841,Unknown,""
101225,1033842,Sea of Marmara,""
53390,1033844,Sakarya;Sinop;Kizilirmak,""
50223,1033846,"Beykoz, Bosphorus (Sea of Marmara)",""
50276,1033849,Unknown,""
101329,1033851,Trabzon coasts,""
50147,1033853,"Canakkale-Eceabat (Dardanelles), Marmara Sea",""
50215,1033854,Marmara Sea,""
50531,1033855,Marmara Sea,""
100374,1033856,Unknown,""
50307,1033935,River Po;Correggio,""
53469,1033936,Lake Combal;Courmayeur,""
53301,1033937,Lake Garda;Verona;Brescia,""
50176,1033938,Lagoon of Venezia;Venezia,""
53452,1033939,Torrente Banna;Lago di Massaciuccoli,""
53281,1033940,River Po;Pontelagoscuro,""
50169,1033941,Lake Garda;Torri del Benaco,""
101274,1033949,Karst pothole;Lecce,""
101088,1033950,Small creek near San Pietro Extramuras;Sassari,""
101098,1033951,Thermal baths of Abano;Padova,""
53244,1033952,Lake Maggiore,""
101059,1033953,North Italy,""
53232,1033954,Creek Polcevera;Cornigliano (Genova),""
101202,1033955,Stream Venesima di Fortepasso;Carmagnola (Torino),""
101122,1033956,Creek Auenbachl;Brunico (Bolzano),""
101196,1033958,Saltern of Margherita di Savoia;Foggia,""
101265,1033969,Modena,""
53665,1033970,Lake Candia;Torino,""
101170,1033971,River Bacchiglione;Padova,""
53216,1033985,North Italy,""
53280,1033986,Lake at Passo di LavazzÃ¨;Cavalese,""
101373,1033987,Lake Mergozzo;Verbania,""
100403,1033988,North Italy,""
101300,1033990,River Frigido;Massa,""
101301,1033991,Lake Albano;Roma,""
100559,1033992,Marshes of Comacchio;Comacchio,""
101146,1033994,Hanbury Botanical Gardens;Ventimiglia,""
101286,1034002,North-Central Italy,""
53744,1034013,Central Italy,""
101287,1034014,Veneto,""
50293,1034016,Lake Maggiore,""
50300,1034017,River Po,""
53364,1034018,North-Central Italy,""
101080,1034021,Lake Nemi,""
50261,1034027,North-Central Italy,""
53471,1034029,River Tiber,""
101358,1034030,River Adda,""
50117,1034032,rivers Ier;Barcau,""
53214,1034033,River Tisa,""
53735,1034034,Mamaia,""
50122,1034035,Danube Delta,""
50293,1034036,SCP Nucet,""
2924,1034037,Danube Delta,""
53625,1034038,Danube Delta,""
495,1034039,Danube Delta,""
50128,1034040,unknown,""
53638,1034041,Agigea,""
53235,1034042,unknown,""
50531,1034044,Vama Veche,""
557,1034048,unknown,""
101229,1034049,unknown,""
53270,1034050,SC Clarias Oradea;SCP Iasi,""
53279,1034051,Constanta,""
53281,1034052,River Danube at Vadu Oii,""
100242,1034053,SCP Nucet,""
50295,1034054,SCP Nucet,""
101199,1034055,Lake Vidra,""
53285,1034056,SCP Nucet,""
50156,1034057,NIMRD Constanta,""
50157,1034058,NIMRD Constanta,""
50296,1034059,SCP Nucet,""
53730,1034062,Cernavoda,""
5380,1034063,Lake Petea,""
1052,1034064,unknown,""
50176,1034065,coast of Danube Delta,""
101373,1034066,Timisoara,""
50180,1034067,Constanta harbour,""
100374,1034068,Lake Mangalia,""
53338,1034069,unknown,""
50297,1034070,SCP Iasi,""
50298,1034071,SCP Nucet,""
50300,1034072,SCP Nucet,""
53757,1034073,SCP Nucet,""
53758,1034074,SCP Nucet,""
53759,1034075,SCP Nucet,""
53364,1034076,Petrosani-Vlasca,""
50215,1034079,NIMRD Constanta,""
101178,1034080,SCP Nucet,""
53390,1034081,Constanta,""
50564,1034082,unknown,""
100591,1034083,Mangalia,""
100596,1034085,Constanta harbour,""
50223,1034087,Agigea,""
50301,1034088,SCP Nucet,""
50233,1034091,unknown,""
101296,1034094,SCP Nucet,""
101015,1034095,Razelm-Sinoe lagoon,""
101293,1034096,River Suceava,""
101041,1034097,unknown,""
50244,1034098,Lake Petea,""
988,1034099,SCP Nucet,""
101295,1034100,Lake Petea,""
53439,1034101,Lake Petea,""
101277,1034102,Lake Petea,""
53645,1034103,Razelm-Sinoe lagoon,""
100769,1034105,SCP Iasi (1991;fish);SCP Nucet (1992-1993;embryonated eggs),""
53448,1034106,Razelm-Sinoe lagoon,""
50307,1034107,SCP Nucet,""
101146,1034108,Lake Petea,""
101076,1034109,Constanta harbour,""
50553,1034110,Portita;Periteasca;Chituc,""
50542,1034112,Razelm-Sinoe lagoon,""
53595,1034113,unknown,""
50554,1034114,NIMRD Constanta,""
53469,1034115,River Moldova,""
53736,1034116,Cefa-Oradea fishfarm,""
100895,1034117,Constanta harbour,""
101060,1034118,Bucharest,""
50276,1034119,unknown,""
53508,1034120,Danube,""
101118,1034121,Brates lake;Borcea arm of the Danube,""
101254,1034122,Brates lake;Borcea arm of the Danube,""
101116,1034123,Agigea,""
100990,1034124,Lake Petea,""
100356,1034127,Dniper Basin,""
50233,1034149,rivers of Adriatic and Danube basin,""
53364,1034151,waters of Adriatic and Danube basin,""
50298,1034153,waters of Adriatic and Danube basin,""
50293,1034154,waters of Adriatic and Danube basin,""
50296,1034155,rivers of Adriatic and Danube basin,""
50307,1034156,waters of Adriatic and Danube basin,""
53214,1034157,Sava;Drava,""
53468,1034158,waters of Adriatic and Danube basin,""
53469,1034159,waters of Adriatic and Danube basin,""
53388,1034160,Sava;Drava,""
50117,1034161,Sava;Drava,""
53285,1034162,Cetina,""
50295,1034163,waters of Adriatic and Danube basin,""
100374,1034164,waters of Adriatic basin,""
50304,1034165,Dunav;Sava,""
50303,1034166,Dunav,""
53398,1034167,Dunav,""
50169,1034168,Drava;Danube;gravel pit ?ingi-Lingi;lake Jarun;VaraÅ¾din; ?akovec; Vukovar; Kopa?evo;Zagreb,""
101093,1034169,Danube; Drava;Dalj; Erdut,""
50292,1034171,Danube; Kopa?ki rit;Osijek;Kopa?evo,""
50291,1034239,North-eastern France;Moselle River,""
50176,1034245,North-eastern France;Meuse;Moselle and Rhine rivers,""
101170,1034246,Central France;Loire basin,""
101144,1034255,Southern France,""
101231,1034349,Adriatic basin,""
50295,1034351,Drava River,""
53289,1034352,East Slovenia,""
50169,1034354,Drava River,""
1052,1034356,Unknown,""
100374,1034357,Lake Fiesa,""
53388,1034363,Accumulation VogrÅ¡?ek,""
50565,1034364,Lake Bled,""
53415,1034367,Mura river basin,""
53448,1034368,Krka river basin,""
50307,1034369,Danube river basin,""
101185,1034370,Adriatic river basin,""
53468,1034371,Lake Krn,""
53469,1034372,Rivers near Ljubljana,""
101018,1033959,Ricefields;Reggio-Emilia,""
100582,1033960,Ricefields;Reggio-Emilia,""
101147,1033961,Ricefields;Pavia;Vercelli,""
100288,1033962,Lake Candia;Torino,""
101326,1033964,Udine,""
101167,1033965,Ricefields;Milano,""
101121,1033966,Ricefields;Pavia,""
101031,1033967,Lakes Bracciano and Mantignano;Roma,""
101245,1033968,Aosta,""
101230,1033972,Ricefields;North-Central Italy,""
101228,1033973,Ricefields;ITC12;ITC15;ITG23,""
101359,1033974,Ricefields;North-Central Italy,""
101381,1033975,Ricefields;North-Central Italy,""
101224,1033976,Ricefields;ITC12;ITC15;ITC48;ITC49;ITC4B;ITG23,""
101334,1033977,Ricefields;North-Central Italy,""
101103,1033978,Ricefields;North-Central Italy,""
101112,1033979,Ricefields;North-Central Italy,""
101343,1033980,Ricefields;North-Central Italy,""
50830,1033984,Padova,""
100079,1034001,Basin of river Po,""
101312,1034003,Rivers Ombrone;Albegna;Fiora,""
101231,1034007,River Isonzo;Gorizia,""
50565,1034022,Lake Garda,""
101020,1034025,Basin of river Serchio,""
100834,1034026,Basin of river Adige;Bolzano,""
53633,1034043,unknown,""
50162,1034060,unknown,""
53623,1034061,Agigea,""
101024,1034077,Mangalia,""
101084,1034078,Constanta,""
101153,1034104,Agigea,""
101156,1034111,Agigea,""
53225,1034170,Sava; Vuka; Kopa?ki rit; MreÅ¾nica; Kupa;Novska; Å½upanja; Vukovar; Osijek; Letovani?,""
52818,1038907,"South Moravia region (Moravská Nová Ves, faunistical square 7168)",""
52818,1038909,NW Scotland,""
52819,1038910,"Province of Varese (North Italy, Lombardia)",""
52819,1038911,island Tijat near Sibenik,""
52819,1038912,Plzeň region,""
52819,1038913,Parco Natural de Sierra Espuna en Murcia,""
52819,1038914,La Caldera de Taburiente National Park (La Palma Island),""
52820,1038916,Fuerteventura,""
52821,1038921,Fuerteventura,""
52822,1038923,central Kodry,""
52822,1038924,Istria Peninsula. ,""
52822,1038925,"Russia, Karachaevo, Teberda ravine",""
52822,1038927,"Ukraine, Burkuty",""
52823,1038930,Western Caucasus,""
52824,1038932,Rome,""
52825,1038933,Antibes (Alpes-Maritimes),""
52826,1038936,"Acqui Terme (Prov. Alessandria, Piedmont)",""
52827,1038937,Northern Pirin Mountains and in the Rila Mountains in the region of the Beli Iskar dam,""
52827,1038938,"Central Bohemia region (Týřovské skály, Křivoklátsko)",""
52827,1038940,"Koprivnik Massif, at 2460 m asl, at the northeastern slopes of Mt Prokletije above Peć, in the Province Kosovo and Metohija",""
52827,1038941,Karavenken mountain,""
52828,1038943,Unknown,""
52828,1038944,Sligo and Mayo,""
52829,1038945,"SW Poland, Slawecica near Kedzierzyn-Kozle",""
52830,1038946,"Austria: Danube, Niederoesterreich.",""
52830,1038947,"Markowo, Morąg community; Physiogeographic region: Ilawa Lakeside (Pojezierze Ilawskie), NE Poland.",""
52830,1038948,"northern, western and southern Finland",""
52830,1038949,Russia: Leningrad Province and western Karelia Aut. Rep.,""
52830,1038950,Ukraine: Rovno district,""
52830,1038951,"France: A small lake in Parc Naturel St. Herbert de Boutissant, St. Fargeau, Loiret. Soon escaped to Reservoir du Bourdon.",""
52830,1038953,Bavaria,""
52830,1038955,Central Hungary,""
52832,1038957,Austria: Niederösterreich.,""
52832,1038958,"S Poland, near Pszczyna, Kobior forest district; Physiographic unit: Pszczyna Plain (Rownina Pszczynska",""
52832,1038959,Russia: Southern Ural,""
52832,1038960,Central Sweden,""
52832,1038961,Dunkeld (Pertshire),""
52832,1038962,Caledon (Northern Ireland ),""
52832,1038963,Parco La Mandria (North of Turin),""
52833,1038964,Niederösterreich,""
52833,1038965,near Kaunas,""
52833,1038967,Central Bohemia region (Kluk by Poděbrady),""
52833,1038968,"Individuals brought 1895 for captive breeding were released in 1910 in S Poland, near Pszczyna, Kobior forest district; Physiographic unit: Pszczyna Plain (Rownina Pszczynska). Also in 1910, or in 1911, there was introduction in N Poland, on the Vistula Bay (Zalew Wiślany), near Tolkmicko, forest district: Kadyny physiographic unit: Vistula Depression (Zulawy Wislane). ",""
52833,1038969,Svenstrup estate (Mid-Zealand),""
52833,1038972,Île-de-France,""
52833,1038973,"Czechia, Slovakia: Established in a minimum of 11 localities. ",""
52833,1038974,"Canton: Schaffhausen, Bern",""
52833,1038976,"England: Isle of Purbeck, Dorset.",""
52833,1038978,"Ireland: Enniskerry, County Wicklow, farm of an animal dealer.",""
52834,1038979,Samso island,""
52835,1038981,Esculapiano,""
52837,1038985,South-west Ireland,""
52838,1038986,Askania Nova,""
52841,1038992,"Ardennes, Rochefort",""
52841,1038997,Stavros tis Psokas Forest Station,""
52841,1039006,Las Mercedes (Tenerife),""
52841,1039017,Rouvray forest,""
52841,1039018,Near Salaburg,""
52841,1039023,Unknown,""
52845,1039038,Christiansfeld in South Jutland,""
52845,1039040,Unknown,""
52845,1039042,England,""
52847,1039044,Unknown,""
52850,1039056,"Valpelline, municipality of Oyace (Valle d'Aosta, North-Western Italy, 1967), Lake Giorgin (municipality of Oulx, Piedmont, July 2004)",""
52851,1039057,"Woburn, England",""
52852,1039060,Unknown,""
52852,1039061,"Tring park, Hertfordshire",""
52853,1039062,"Cairnsmore of Fleet, Scotland",""
52854,1039064,"Hvar, Korcula, Mljet, Poljesac peninsula",""
52854,1039065,"At Miroč mountain, E Serbia ",""
52854,1039066,"Golem Grad island, Lake of Prespa",""
52854,1039067,"Lusˇtica Peninsula, in the immediate vicinity of Rosa village",""
52855,1039068,San Felice Circeo (Province of Latina),""
52856,1039069,"France: Solignac-le-Vigen, south of Limoges.",""
52856,1039070,"Bedfordshire, England",""
52857,1039072,"Around Okehampton, Devon",""
52858,1039075,"Staffordshire, England",""
52860,1039079,Woburn,""
52861,1039081,Unknown,""
52862,1039082,Island of Sant Antioco,""
52862,1039083,Unknown,""
52862,1039089,"Ireland: Castelmartyr, Cork  County ",""
52863,1039091,Pyrénées-Orientales,""
52864,1039092,Berlin,""
52865,1039093,Gibriltar,""
52865,1039094,"Windhausen, Kessel",""
52866,1039095,Podiebrad (Prague),""
52866,1039096,Forests of Krieblowitz,""
52866,1039097,Southern Ukraine,""
52866,1039098,South-west of Rambouillet,""
52866,1039099,"A forest  of 100 ha near Bonn, western Germany",""
52866,1039100,"Near Leek, Staffordshire, England",""
52866,1039101,Szenc,""
52868,1039102,Pyrénées,""
52868,1039103,north-eastern Bohemia and northern Moravia,""
52868,1039104,Pyrénées,""
52869,1039107,Freiburg (S Germany),""
52874,1039119,Woburn,""
52875,1039120,Woburn Abbey,""
52876,1039123,"England: Park of Woburn Abbey, Bedfordshire.",""
52877,1039131,Unknown,""
52877,1039132,Unknown,""
52877,1039133,Unknown,""
52879,1039179,Unknown,""
52879,1039183,Unknown,""
52881,1039185,"Flumendosa river, below second Dam, proximity of Orroli ",""
52881,1039186,Unknown,""
52881,1039187,"Ragusa, Southern Sicily",""
52881,1039196,Olomoucký and Moravskoslezský region,""
52881,1039197,"W Poland, Donatowo  near Srem, Poznan District; physiographic unit: Srem Basin (Kotlina Sremska). ",""
52881,1039202,Indre et Loire,""
52881,1039203,"Mostly in Vojvodina, the north Serbian province",""
52881,1039208,Unknown,""
52881,1039215,Val d'Arno (Tuscany),""
52882,1039216,Majorca,""
52883,1039217,"Municipality of Socchieve, Friuli Venezia Giulia (North East Italy)",""
52883,1039218,Austria: Niederösterreich,""
52883,1039225,Bulgaria,""
52883,1039228,Norway southern,""
52883,1039229,"Moravskolezský and Olomoucký region, Pardubický and Královehradecký region",""
52883,1039230,"Bialowieza, NE Poland",""
52883,1039234,"Teberda, Transcaucasia, Russian Fed. ",""
52883,1039236,Near Negotin E Serbia,""
52883,1039238,10 km from Italian boundary,""
52883,1039242,"Moselle, German boundary",""
52883,1039243,Former Yugoslavia,""
52883,1039244,eastern Germany,""
52883,1039246,North Eastern part of Hungary,""
52885,1039248,Woburn,""
52886,1039249,"Wien, Niederösterreich",""
52886,1039252,Moravskoslezský region (Opočno),""
52886,1039253,160 km north of Helsinki,""
52886,1039257,Arran (island of Arran?),""
52887,1039259,"Along River Torre, Buttrio (UDINE) 1 male killed by a car in 1992, Footprints along river Natisone, Orsaria, Premaiacco (UDINE) (Friuli Venezia Giulia - North-East Italy, close to the border with Slovenia)",""
52887,1039261,Mühlviertel,""
52887,1039270,Lake Sreburna,""
52887,1039273,"Central Bohemia region (Dobříš, faunistical square 6251)",""
52887,1039275,"SW Poland, Kopacz near Zlotoryja, physiographic unit: Kaczawa Hills (Pogorze Kaczawskie)",""
52887,1039277,island of Rømø,""
52887,1039282,Lower flow of Serbian part of Danube,""
52887,1039283,Territoire de Belfort,""
52887,1039291,Germany: River Regen ,""
52888,1039295,Gursk Island,""
52888,1039296,Moskushamn,""
52888,1039297,North-western Siberia,""
52889,1039301,"Scotland, Loch Lomond",""
52892,1039304,Salzburg,""
52892,1039306,"3 places near Gomel, Brest and in the valley of Pripet River, Belorussia",""
52892,1039310,"South Bohemia region (Roušaurka river, Sušice, faunistical square - 6746) ",""
52892,1039311,"NW Poland, near Morag, Ilawa Lakeland (Pojezierze Ilawskie)",""
52892,1039313,Fergana and Kirghizia,""
52892,1039314,Aisne,""
52892,1039315,NW of Vojvodina province ,""
52892,1039319,"Wangental, Canton Schaffhausen",""
52892,1039320,Milan (N Italy),""
52892,1039321,"Near Edersee, Hesse, Kreis Frankenberg, Germany.",""
52893,1039327,"Northern Ireland: Beltrim Castle, County Tyrone, Northern Ireland.",""
52893,1039328,Hessen East Prussia,""
52894,1039332,Unknown,""
52894,1039333,Unknown,""
52894,1039349,Unknown,""
52894,1039359,Unknown,""
52894,1039379,Unknown,""
52895,1039416,Unknown,""
52895,1039417,Unknown,""
52895,1039418,Unknown,""
52898,1039432,Liberecký region (Lužické Mts.),""
52901,1039435,"Ireland: Some squirrels liberated at Castle Forbes, County Longford.",""
52901,1039436,"Stupinigi, south of Turin, Piedmont region",""
52903,1039442,Unknown,""
52904,1039451,"Pinerolo, Turin, Piedmont region",""
52906,1039453,"Austria: Cemetery of Ottakring, near Vienna",""
52906,1039455,A park in a town in the province of Noord-Brabant.,""
52906,1039456,Northern Zealand,""
52906,1039457,Geneve,""
52906,1039458,Ile-de-France,""
52906,1039459,"Reading, Berkshire ",""
52906,1039462,Belluno (North-East Italy),""
52907,1039463,"Wilhelminenberg, Vienna",""
52907,1039464,Woburn Abbey,""
900962,1039471,Unknown,""
900965,1039477,Caucasus,""
900967,1039480,Unknown,""
900967,1039481,La Gomera,""
900969,1039484,Pantelleria Island (South of Sicily),""
900979,1039499,Unknown,""
900989,1039508,Ibiza,""
900990,1039509,Unknown,""
900992,1039512,Orkney,""
900996,1039513,Unknown,""
900996,1039516,La Palma Biosphere Reserve,""
900998,1039518,"Flumendosa river, proximity of Villagrande",""
900998,1039520,Niederösterreich,""
900998,1039525,Southern Bulgaria,""
900998,1039529,"Olomoucký region (Uničov, faunistical square 6268), Karlovy Vary region (Všeborovice u Karlových Var, faunistical square 5743)",""
900998,1039530,"Masurian Lakeland (Pojezierze Mazurskie) in NE Poland,  close to lakes Sniardwy, Pogubie, Nidzkie.",""
900998,1039536,"Southern Banat area, SE Vojvodina province ",""
900998,1039542,Bretagne,""
900998,1039543,"England, Lancashire and Warwickshire.",""
900998,1039545,Ramsar Wetland of Mikri Prespa,""
900998,1039546,"Gurghiu, a village east of Reghin",""
900998,1039549,"Ireland, River Strule, Tyrone County.",""
900998,1039550,North-East Italy,""
901000,1039558,Unknown,""
901000,1039560,Helsinki region,""
901000,1039569,Unknown,""
901000,1039570,Unknown,""
901000,1039571,Pantelleria Island (South of Sicily),""
901000,1039572,Southern Latvia,""
901000,1039594,Odessa,""
901001,1039597,Wien,""
901001,1039603,South Bohemia region (Hluboká nad Vltavou),""
901001,1039606,Mercantour,""
901001,1039610,Foreste Casentinesi (Tuscany),""
901001,1039611,Unknown,""
901001,1039612,Marettimo (Egadi islands),""
901001,1039622,Teide National Park (Tenerife Island),""
901008,1039637,Unknown,""
901012,1039646,Unknown,""
50658,1040738,southwest (Bordeaux),""
50658,1040739,"BÃ¡cs-Kiskun, Somogy, Zala",""
50658,1040740,Piedmont,""
50659,1040746,Campania ,""
50659,1040752,Campania ,""
50659,1040753,Campania ,""
